ID,event_id,mortality_signal
VT-2022-35,24848598861,0
VT-2022-35,24848598866,0
VT-2022-35,24848598873,0
VT-2022-35,24848598876,0
VT-2022-35,24848598881,0
VT-2022-35,25434268863,0
VT-2022-35,25434268865,0
VT-2022-35,25434268868,0
VT-2022-35,25434268877,0
VT-2022-35,25434268885,0
VT-2022-35,25434268959,0
WI-2023-02,26662217264,0
WI-2023-02,26662217271,0
WI-2023-02,26662217275,0
WI-2023-02,26662217281,0
WI-2023-02,26972452407,0
WI-2023-02,26662217288,0
WI-2023-02,26725039679,0
WI-2023-02,26725039693,0
WI-2023-02,26972452416,0
WI-2023-02,26972452425,0
WI-2023-02,27219985218,0
WI-2023-02,27219985232,0
WI-2023-02,27318526837,0
WI-2023-02,27318526843,0
WI-2023-02,27318526850,0
WI-2023-02,27318526863,0
WI-2023-02,27507217601,0
WI-2023-02,27507217617,0
WI-2023-02,28105034875,0
WI-2023-02,28105034879,0
WI-2023-02,28105034891,0
WI-2023-02,28105034914,0
WI-2023-02,28105034931,0
WI-2023-02,28105034956,0
WI-2023-02,28105034971,0
WI-2023-02,28105034991,0
WI-2023-02,28105035000,0
WI-2023-02,28105035018,0
WI-2023-02,28738981504,0
WI-2023-02,28738981530,0
WV-2023-23,27299055449,0
WV-2023-23,27299055456,0
WV-2023-23,27507217586,0
WV-2023-23,27507217589,0
WV-2023-23,27507217610,0
WV-2023-23,27507217625,0
WV-2023-23,27507217637,0
WV-2023-23,27507217652,0
WV-2023-23,28105034903,0
WV-2023-23,28105034930,0
WV-2023-23,28105034944,0
WV-2023-23,28105034980,0
WV-2023-23,28105035011,0
WV-2023-23,28105035027,0
WV-2023-23,28738981536,0
WV-2023-23,28738981553,0
WV-2023-23,28738981576,0
WV-2023-23,28738981594,0
WV-2023-23,28738981618,0
WV-2023-23,28738981630,0
WV-2023-23,28738981642,0
WV-2023-23,28738981653,0
WV-2023-23,29465046207,0
WV-2023-23,28967402147,0
WV-2023-23,28967402158,0
WV-2023-23,28967402162,0
WV-2023-23,28967402163,0
WV-2023-23,29275834853,0
WV-2023-23,29275834870,0
WV-2023-23,29275834875,0
